Client 0 started! ... 
Client 0 connected to the server!
Client 0 initialized!
Loss = 2.297917366027832, Accuracy = 0.046875
Loss = 3.6494204998016357, Accuracy = 0.2578125
Loss = 3.5072364807128906, Accuracy = 0.265625
Loss = 3.2361011505126953, Accuracy = 0.3671875
Loss = 3.4994823932647705, Accuracy = 0.28125
Loss = 3.587599754333496, Accuracy = 0.2734375
Loss = 3.685511827468872, Accuracy = 0.265625
Loss = 3.6616976261138916, Accuracy = 0.2734375
Loss = 3.764451503753662, Accuracy = 0.25
Loss = 3.6800100803375244, Accuracy = 0.2578125
Loss = 3.594761371612549, Accuracy = 0.2890625
Loss = 3.645730495452881, Accuracy = 0.265625
Loss = 3.808347225189209, Accuracy = 0.234375
Loss = 3.427197217941284, Accuracy = 0.296875
Loss = 3.636659860610962, Accuracy = 0.2890625
Loss = 3.733992576599121, Accuracy = 0.25
Loss = 3.562285900115967, Accuracy = 0.2890625
Loss = 3.601092576980591, Accuracy = 0.265625
Loss = 3.7742133140563965, Accuracy = 0.2421875
Loss = 3.445706844329834, Accuracy = 0.296875
Loss = 3.308457136154175, Accuracy = 0.375
Loss = 3.2331771850585938, Accuracy = 0.3671875
Loss = 3.4620890617370605, Accuracy = 0.3203125
Loss = 3.9334542751312256, Accuracy = 0.1875
Loss = 3.908095121383667, Accuracy = 0.25
Loss = 3.402714729309082, Accuracy = 0.3125
Loss = 3.4581661224365234, Accuracy = 0.3125
Loss = 3.710092306137085, Accuracy = 0.2734375
Loss = 3.7735989093780518, Accuracy = 0.2421875
Loss = 3.467773914337158, Accuracy = 0.32258063554763794
Loss = 3.527959108352661, Accuracy = 0.2890625
Loss = 3.9693057537078857, Accuracy = 0.234375
Loss = 3.7785089015960693, Accuracy = 0.265625
Loss = 3.765514612197876, Accuracy = 0.28125
Loss = 3.7849855422973633, Accuracy = 0.2890625
Loss = 3.8859293460845947, Accuracy = 0.2578125
Loss = 3.7054178714752197, Accuracy = 0.3125
Loss = 3.855893611907959, Accuracy = 0.2421875
Loss = 3.863917112350464, Accuracy = 0.2578125
Loss = 3.8157715797424316, Accuracy = 0.2734375
Loss = 3.2367687225341797, Accuracy = 0.3671875
Loss = 3.705793857574463, Accuracy = 0.2890625
Loss = 3.9996609687805176, Accuracy = 0.234375
Loss = 3.7937021255493164, Accuracy = 0.28125
Loss = 4.081228733062744, Accuracy = 0.234375
Loss = 3.8908820152282715, Accuracy = 0.28125
Loss = 3.5891575813293457, Accuracy = 0.3359375
Loss = 4.0342841148376465, Accuracy = 0.25
Loss = 4.098074913024902, Accuracy = 0.2109375
Loss = 3.732759952545166, Accuracy = 0.296875
Loss = 3.879223585128784, Accuracy = 0.2890625
Loss = 3.810638189315796, Accuracy = 0.2890625
Loss = 3.962435245513916, Accuracy = 0.25
Loss = 3.9665424823760986, Accuracy = 0.2734375
Loss = 3.85231876373291, Accuracy = 0.2734375
Loss = 3.732489824295044, Accuracy = 0.3046875
Loss = 3.9137372970581055, Accuracy = 0.2734375
Loss = 3.8371472358703613, Accuracy = 0.2734375
Loss = 3.859398603439331, Accuracy = 0.296875
Loss = 3.863903522491455, Accuracy = 0.3046875
Loss = 3.6673665046691895, Accuracy = 0.3046875
Loss = 3.969425916671753, Accuracy = 0.2421875
Loss = 3.590862274169922, Accuracy = 0.3515625
Loss = 3.6353063583374023, Accuracy = 0.3046875
Loss = 3.5327296257019043, Accuracy = 0.34375
Loss = 3.81777286529541, Accuracy = 0.2578125
Loss = 3.4353086948394775, Accuracy = 0.3046875
Loss = 3.470405101776123, Accuracy = 0.328125
Loss = 3.3791158199310303, Accuracy = 0.265625
Loss = 3.3611276149749756, Accuracy = 0.3203125
Loss = 3.5523550510406494, Accuracy = 0.2734375
Loss = 3.376793622970581, Accuracy = 0.3203125
Loss = 3.521341562271118, Accuracy = 0.3046875
Loss = 3.4762327671051025, Accuracy = 0.3125
Loss = 3.6901845932006836, Accuracy = 0.2421875
Loss = 3.4079315662384033, Accuracy = 0.3203125
Loss = 3.3343138694763184, Accuracy = 0.34375
Loss = 3.715108871459961, Accuracy = 0.25
Loss = 3.0792863368988037, Accuracy = 0.3359375
Loss = 3.410172462463379, Accuracy = 0.265625
Loss = 3.1602401733398438, Accuracy = 0.328125
Loss = 3.51436448097229, Accuracy = 0.25
Loss = 3.4846417903900146, Accuracy = 0.2890625
Loss = 3.6689107418060303, Accuracy = 0.2265625
Loss = 3.2264204025268555, Accuracy = 0.2890625
Loss = 3.4795351028442383, Accuracy = 0.296875
Loss = 3.1898486614227295, Accuracy = 0.2890625
Loss = 3.428041696548462, Accuracy = 0.234375
Loss = 3.084392786026001, Accuracy = 0.3125
Client 0 terminated! ...
